Cycle; TotalWork; QueueSize; WIP; TotalTeams; BusyTeams;
5748;10000;4515;1;10;1;
5749;10000;4514;1;10;1;
5750;10000;4513;1;10;1;
5751;10000;4512;2;10;2;
5752;10000;4511;2;10;2;
5753;10000;4510;1;10;1;
5754;10000;4509;1;10;1;
5755;10000;4508;2;10;2;
5756;10000;4507;1;10;1;
5757;10000;4506;2;10;2;
5758;10000;4505;2;10;2;
5759;10000;4504;1;10;1;
5760;10000;4503;2;10;2;
5761;10000;4502;1;10;1;
5762;10000;4501;1;10;1;
5763;10000;4500;1;10;1;
5764;10000;4499;1;10;1;
5765;10000;4498;2;10;2;
5766;10000;4497;1;10;1;
5767;10000;4496;2;10;2;
5768;10000;4495;2;10;2;
5769;10000;4494;2;10;2;
5770;10000;4493;1;10;1;
5771;10000;4492;2;10;2;
5772;10000;4491;2;10;2;
5773;10000;4490;1;10;1;
5774;10000;4489;2;10;2;
5775;10000;4488;1;10;1;
5776;10000;4487;2;10;2;
5777;10000;4486;2;10;2;
5778;10000;4485;2;10;2;
5779;10000;4484;2;10;2;
5780;10000;4484;1;10;1;
5781;10000;4483;1;10;1;
5782;10000;4482;2;10;2;
5783;10000;4481;2;10;2;
5784;10000;4480;2;10;2;
5785;10000;4479;1;10;1;
5786;10000;4478;2;10;2;
5787;10000;4477;1;10;1;
5788;10000;4476;1;10;1;
5789;10000;4476;1;10;1;
5790;10000;4475;1;10;1;
5791;10000;4474;1;10;1;
5792;10000;4473;1;10;1;
5793;10000;4472;2;10;2;
5794;10000;4471;1;10;1;
5795;10000;4470;1;10;1;
5796;10000;4469;1;10;1;
5797;10000;4468;1;10;1;
5798;10000;4467;1;10;1;
5799;10000;4466;1;10;1;
5800;10000;4465;2;10;2;
5801;10000;4464;2;10;2;
5802;10000;4463;1;10;1;
5803;10000;4462;2;10;2;
5804;10000;4461;1;10;1;
5805;10000;4460;2;10;2;
5806;10000;4459;2;10;2;
5807;10000;4458;1;10;1;
5808;10000;4457;1;10;1;
5809;10000;4456;1;10;1;
5810;10000;4455;1;10;1;
5811;10000;4454;2;10;2;
5812;10000;4453;1;10;1;
5813;10000;4452;2;10;2;
5814;10000;4451;2;10;2;
5815;10000;4450;1;10;1;
5816;10000;4449;1;10;1;
5817;10000;4448;1;10;1;
5818;10000;4447;1;10;1;
5819;10000;4446;2;10;2;
5820;10000;4445;2;10;2;
5821;10000;4444;1;10;1;
5822;10000;4443;2;10;2;
5823;10000;4442;2;10;2;
5824;10000;4441;2;10;2;
5825;10000;4440;2;10;2;
5826;10000;4439;1;10;1;
5827;10000;4438;1;10;1;
5828;10000;4437;2;10;2;
5829;10000;4436;2;10;2;
5830;10000;4435;1;10;1;
5831;10000;4434;1;10;1;
5832;10000;4433;2;10;2;
5833;10000;4432;2;10;2;
5834;10000;4431;1;10;1;
5835;10000;4430;2;10;2;
5836;10000;4429;1;10;1;
5837;10000;4429;1;10;1;
5838;10000;4428;1;10;1;
5839;10000;4427;2;10;2;
5840;10000;4426;2;10;2;
5841;10000;4425;1;10;1;
5842;10000;4424;1;10;1;
5843;10000;4423;2;10;2;
5844;10000;4422;1;10;1;
5845;10000;4421;2;10;2;
5846;10000;4420;2;10;2;
5847;10000;4419;2;10;2;
5848;10000;4418;2;10;2;
5849;10000;4417;1;10;1;
5850;10000;4416;1;10;1;
5851;10000;4415;2;10;2;
5852;10000;4414;1;10;1;
5853;10000;4413;1;10;1;
5854;10000;4412;1;10;1;
5855;10000;4411;2;10;2;
5856;10000;4410;1;10;1;
5857;10000;4409;1;10;1;
5858;10000;4408;2;10;2;
5859;10000;4407;1;10;1;
5860;10000;4406;1;10;1;
5861;10000;4405;1;10;1;
5862;10000;4404;2;10;2;
5863;10000;4403;1;10;1;
5864;10000;4402;1;10;1;
5865;10000;4401;1;10;1;
5866;10000;4400;1;10;1;
5867;10000;4400;1;10;1;
5868;10000;4399;1;10;1;
5869;10000;4398;1;10;1;
5870;10000;4397;1;10;1;
5871;10000;4396;1;10;1;
5872;10000;4395;1;10;1;
5873;10000;4394;2;10;2;
5874;10000;4393;1;10;1;
5875;10000;4392;1;10;1;
5876;10000;4391;1;10;1;
5877;10000;4390;1;10;1;
5878;10000;4389;1;10;1;
5879;10000;4388;1;10;1;
5880;10000;4387;1;10;1;
5881;10000;4386;1;10;1;
5882;10000;4385;1;10;1;
5883;10000;4384;1;10;1;
5884;10000;4383;2;10;2;
5885;10000;4382;1;10;1;
5886;10000;4381;1;10;1;
5887;10000;4380;1;10;1;
5888;10000;4379;2;10;2;
5889;10000;4378;2;10;2;
5890;10000;4377;1;10;1;
5891;10000;4376;1;10;1;
5892;10000;4375;2;10;2;
5893;10000;4374;1;10;1;
5894;10000;4373;1;10;1;
5895;10000;4372;2;10;2;
5896;10000;4371;2;10;2;
5897;10000;4370;1;10;1;
5898;10000;4369;2;10;2;
5899;10000;4368;1;10;1;
5900;10000;4367;1;10;1;
5901;10000;4366;1;10;1;
5902;10000;4365;1;10;1;
5903;10000;4365;1;10;1;
5904;10000;4364;1;10;1;
5905;10000;4363;1;10;1;
5906;10000;4362;2;10;2;
5907;10000;4361;1;10;1;
5908;10000;4360;2;10;2;
5909;10000;4359;2;10;2;
5910;10000;4358;2;10;2;
5911;10000;4358;1;10;1;
5912;10000;4357;1;10;1;
5913;10000;4356;1;10;1;
5914;10000;4355;2;10;2;
5915;10000;4354;1;10;1;
5916;10000;4353;1;10;1;
5917;10000;4352;2;10;2;
5918;10000;4351;2;10;2;
5919;10000;4350;1;10;1;
5920;10000;4349;1;10;1;
5921;10000;4348;1;10;1;
5922;10000;4347;2;10;2;
5923;10000;4346;1;10;1;
5924;10000;4345;2;10;2;
5925;10000;4344;2;10;2;
5926;10000;4343;1;10;1;
5927;10000;4342;1;10;1;
5928;10000;4341;1;10;1;
5929;10000;4340;2;10;2;
5930;10000;4339;2;10;2;
5931;10000;4338;2;10;2;
5932;10000;4337;2;10;2;
5933;10000;4336;1;10;1;
5934;10000;4335;2;10;2;
5935;10000;4334;2;10;2;
5936;10000;4333;2;10;2;
5937;10000;4332;1;10;1;
5938;10000;4331;2;10;2;
5939;10000;4330;1;10;1;
5940;10000;4329;2;10;2;
5941;10000;4328;1;10;1;
5942;10000;4327;1;10;1;
5943;10000;4326;2;10;2;
5944;10000;4325;2;10;2;
5945;10000;4325;1;10;1;
5946;10000;4324;1;10;1;
5947;10000;4323;1;10;1;
5948;10000;4322;1;10;1;
5949;10000;4321;1;10;1;
5950;10000;4320;1;10;1;
5951;10000;4319;2;10;2;
5952;10000;4318;1;10;1;
5953;10000;4317;2;10;2;
5954;10000;4316;2;10;2;
5955;10000;4315;2;10;2;
5956;10000;4314;1;10;1;
5957;10000;4313;1;10;1;
5958;10000;4312;1;10;1;
5959;10000;4311;1;10;1;
5960;10000;4310;1;10;1;
5961;10000;4309;1;10;1;
5962;10000;4308;1;10;1;
5963;10000;4307;1;10;1;
5964;10000;4306;2;10;2;
5965;10000;4305;1;10;1;
5966;10000;4304;2;10;2;
5967;10000;4303;2;10;2;
5968;10000;4302;2;10;2;
5969;10000;4301;1;10;1;
5970;10000;4300;1;10;1;
5971;10000;4299;2;10;2;
5972;10000;4298;2;10;2;
5973;10000;4297;1;10;1;
5974;10000;4296;2;10;2;
5975;10000;4295;1;10;1;
5976;10000;4294;2;10;2;
5977;10000;4293;2;10;2;
5978;10000;4292;1;10;1;
5979;10000;4291;1;10;1;
5980;10000;4290;2;10;2;
5981;10000;4289;1;10;1;
5982;10000;4288;1;10;1;
5983;10000;4287;2;10;2;
5984;10000;4287;1;10;1;
5985;10000;4286;1;10;1;
5986;10000;4285;1;10;1;
5987;10000;4284;2;10;2;
5988;10000;4283;1;10;1;
5989;10000;4282;1;10;1;
5990;10000;4281;2;10;2;
5991;10000;4280;2;10;2;
5992;10000;4279;2;10;2;
5993;10000;4278;1;10;1;
5994;10000;4277;2;10;2;
5995;10000;4276;2;10;2;
5996;10000;4275;1;10;1;
5997;10000;4274;1;10;1;
5998;10000;4273;2;10;2;
5999;10000;4273;1;10;1;
6000;10000;4272;1;10;1;
6001;10000;4271;1;10;1;
6002;10000;4270;1;10;1;
6003;10000;4269;2;10;2;
6004;10000;4268;2;10;2;
6005;10000;4267;1;10;1;
6006;10000;4266;1;10;1;
6007;10000;4266;1;10;1;
6008;10000;4265;1;10;1;
6009;10000;4264;1;10;1;
6010;10000;4263;1;10;1;
6011;10000;4262;1;10;1;
6012;10000;4261;1;10;1;
6013;10000;4260;1;10;1;
6014;10000;4259;1;10;1;
6015;10000;4258;2;10;2;
6016;10000;4257;2;10;2;
6017;10000;4256;2;10;2;
6018;10000;4255;1;10;1;
6019;10000;4254;2;10;2;
6020;10000;4253;2;10;2;
6021;10000;4252;2;10;2;
6022;10000;4251;2;10;2;
6023;10000;4250;1;10;1;
6024;10000;4249;2;10;2;
6025;10000;4248;1;10;1;
6026;10000;4247;2;10;2;
6027;10000;4246;2;10;2;
6028;10000;4245;1;10;1;
6029;10000;4244;2;10;2;
6030;10000;4243;2;10;2;
6031;10000;4242;2;10;2;
6032;10000;4241;1;10;1;
6033;10000;4240;2;10;2;
6034;10000;4239;1;10;1;
6035;10000;4238;2;10;2;
6036;10000;4237;2;10;2;
6037;10000;4236;1;10;1;
6038;10000;4235;2;10;2;
6039;10000;4234;2;10;2;
6040;10000;4234;1;10;1;
6041;10000;4233;1;10;1;
6042;10000;4232;2;10;2;
6043;10000;4231;1;10;1;
6044;10000;4230;1;10;1;
6045;10000;4229;1;10;1;
6046;10000;4228;2;10;2;
6047;10000;4227;1;10;1;
6048;10000;4226;1;10;1;
6049;10000;4225;1;10;1;
6050;10000;4224;1;10;1;
6051;10000;4223;1;10;1;
6052;10000;4222;1;10;1;
6053;10000;4221;2;10;2;
6054;10000;4220;2;10;2;
6055;10000;4219;2;10;2;
6056;10000;4218;1;10;1;
6057;10000;4217;1;10;1;
6058;10000;4216;2;10;2;
6059;10000;4215;1;10;1;
6060;10000;4214;2;10;2;
6061;10000;4213;2;10;2;
6062;10000;4213;1;10;1;
6063;10000;4212;1;10;1;
6064;10000;4211;2;10;2;
6065;10000;4210;1;10;1;
6066;10000;4209;2;10;2;
6067;10000;4208;1;10;1;
6068;10000;4207;1;10;1;
6069;10000;4206;1;10;1;
6070;10000;4205;2;10;2;
6071;10000;4204;2;10;2;
6072;10000;4203;2;10;2;
6073;10000;4202;1;10;1;
6074;10000;4201;1;10;1;
6075;10000;4200;2;10;2;
6076;10000;4199;2;10;2;
6077;10000;4198;1;10;1;
6078;10000;4197;1;10;1;
6079;10000;4196;2;10;2;
6080;10000;4195;1;10;1;
6081;10000;4194;1;10;1;
6082;10000;4193;1;10;1;
6083;10000;4193;1;10;1;
6084;10000;4192;1;10;1;
6085;10000;4191;2;10;2;
6086;10000;4190;1;10;1;
6087;10000;4189;1;10;1;
6088;10000;4188;1;10;1;
6089;10000;4187;2;10;2;
6090;10000;4186;1;10;1;
6091;10000;4185;1;10;1;
6092;10000;4184;2;10;2;
6093;10000;4183;1;10;1;
6094;10000;4182;1;10;1;
6095;10000;4181;2;10;2;
6096;10000;4180;1;10;1;
6097;10000;4179;1;10;1;
6098;10000;4178;2;10;2;
6099;10000;4177;2;10;2;
6100;10000;4176;2;10;2;
6101;10000;4176;1;10;1;
6102;10000;4175;1;10;1;
6103;10000;4174;1;10;1;
6104;10000;4173;2;10;2;
6105;10000;4172;2;10;2;
6106;10000;4171;1;10;1;
6107;10000;4170;1;10;1;
6108;10000;4169;1;10;1;
6109;10000;4168;1;10;1;
6110;10000;4167;2;10;2;
6111;10000;4166;2;10;2;
6112;10000;4165;2;10;2;
6113;10000;4164;1;10;1;
6114;10000;4163;1;10;1;
6115;10000;4162;1;10;1;
6116;10000;4161;2;10;2;
6117;10000;4160;1;10;1;
6118;10000;4159;2;10;2;
6119;10000;4158;2;10;2;
6120;10000;4158;1;10;1;
6121;10000;4157;1;10;1;
6122;10000;4156;1;10;1;
6123;10000;4155;2;10;2;
6124;10000;4154;2;10;2;
6125;10000;4153;2;10;2;
6126;10000;4152;1;10;1;
6127;10000;4151;1;10;1;
6128;10000;4150;2;10;2;
6129;10000;4149;2;10;2;
6130;10000;4148;2;10;2;
6131;10000;4147;2;10;2;
6132;10000;4146;1;10;1;
6133;10000;4145;1;10;1;
6134;10000;4144;1;10;1;
6135;10000;4143;1;10;1;
6136;10000;4142;1;10;1;
6137;10000;4141;1;10;1;
6138;10000;4140;2;10;2;
6139;10000;4139;2;10;2;
6140;10000;4138;1;10;1;
6141;10000;4137;1;10;1;
6142;10000;4136;1;10;1;
6143;10000;4135;1;10;1;
6144;10000;4134;2;10;2;
6145;10000;4133;2;10;2;
6146;10000;4132;1;10;1;
6147;10000;4131;2;10;2;
6148;10000;4130;2;10;2;
6149;10000;4129;2;10;2;
6150;10000;4128;1;10;1;
6151;10000;4127;2;10;2;
6152;10000;4126;2;10;2;
6153;10000;4125;1;10;1;
6154;10000;4124;2;10;2;
6155;10000;4123;2;10;2;
6156;10000;4122;1;10;1;
6157;10000;4122;1;10;1;
6158;10000;4121;1;10;1;
6159;10000;4120;2;10;2;
6160;10000;4119;2;10;2;
6161;10000;4118;2;10;2;
6162;10000;4117;2;10;2;
6163;10000;4116;1;10;1;
6164;10000;4115;2;10;2;
6165;10000;4114;2;10;2;
6166;10000;4113;1;10;1;
6167;10000;4113;1;10;1;
6168;10000;4112;1;10;1;
6169;10000;4111;2;10;2;
6170;10000;4110;1;10;1;
6171;10000;4109;1;10;1;
6172;10000;4108;2;10;2;
6173;10000;4107;1;10;1;
6174;10000;4106;2;10;2;
6175;10000;4105;2;10;2;
6176;10000;4104;2;10;2;
6177;10000;4103;1;10;1;
6178;10000;4102;1;10;1;
6179;10000;4101;1;10;1;
6180;10000;4100;1;10;1;
6181;10000;4099;1;10;1;
6182;10000;4098;2;10;2;
6183;10000;4097;1;10;1;
6184;10000;4096;1;10;1;
6185;10000;4095;1;10;1;
6186;10000;4094;1;10;1;
6187;10000;4093;1;10;1;
6188;10000;4092;1;10;1;
6189;10000;4092;1;10;1;
6190;10000;4091;1;10;1;
6191;10000;4090;1;10;1;
6192;10000;4089;1;10;1;
6193;10000;4088;2;10;2;
6194;10000;4087;1;10;1;
6195;10000;4086;2;10;2;
6196;10000;4085;1;10;1;
6197;10000;4084;1;10;1;
6198;10000;4083;2;10;2;
6199;10000;4082;1;10;1;
6200;10000;4081;1;10;1;
6201;10000;4080;1;10;1;
6202;10000;4079;2;10;2;
6203;10000;4078;1;10;1;
6204;10000;4077;2;10;2;
6205;10000;4076;1;10;1;
6206;10000;4075;1;10;1;
6207;10000;4074;2;10;2;
6208;10000;4074;1;10;1;
6209;10000;4073;1;10;1;
6210;10000;4072;1;10;1;
6211;10000;4071;1;10;1;
6212;10000;4070;2;10;2;
6213;10000;4069;2;10;2;
6214;10000;4068;2;10;2;
6215;10000;4067;1;10;1;
6216;10000;4066;1;10;1;
6217;10000;4065;2;10;2;
6218;10000;4064;2;10;2;
6219;10000;4063;2;10;2;
6220;10000;4062;1;10;1;
6221;10000;4061;1;10;1;
6222;10000;4060;1;10;1;
6223;10000;4059;2;10;2;
6224;10000;4058;1;10;1;
6225;10000;4057;2;10;2;
6226;10000;4056;1;10;1;
6227;10000;4055;2;10;2;
6228;10000;4054;2;10;2;
6229;10000;4053;2;10;2;
6230;10000;4052;2;10;2;
6231;10000;4051;2;10;2;
6232;10000;4050;2;10;2;
6233;10000;4049;1;10;1;
6234;10000;4048;1;10;1;
6235;10000;4047;2;10;2;
6236;10000;4046;1;10;1;
6237;10000;4045;1;10;1;
6238;10000;4044;1;10;1;
6239;10000;4043;2;10;2;
6240;10000;4042;2;10;2;
6241;10000;4041;1;10;1;
6242;10000;4040;2;10;2;
6243;10000;4039;2;10;2;
6244;10000;4038;1;10;1;
6245;10000;4037;2;10;2;
6246;10000;4036;1;10;1;
6247;10000;4035;1;10;1;
6248;10000;4034;1;10;1;
6249;10000;4033;1;10;1;
6250;10000;4032;2;10;2;
6251;10000;4031;2;10;2;
6252;10000;4030;2;10;2;
6253;10000;4029;1;10;1;
6254;10000;4028;2;10;2;
6255;10000;4027;2;10;2;
6256;10000;4026;2;10;2;
6257;10000;4025;2;10;2;
6258;10000;4024;1;10;1;
6259;10000;4023;1;10;1;
6260;10000;4022;1;10;1;
6261;10000;4022;1;10;1;
6262;10000;4021;1;10;1;
6263;10000;4020;2;10;2;
6264;10000;4019;1;10;1;
6265;10000;4018;2;10;2;
6266;10000;4017;2;10;2;
6267;10000;4016;1;10;1;
6268;10000;4015;1;10;1;
6269;10000;4014;1;10;1;
6270;10000;4013;2;10;2;
6271;10000;4012;1;10;1;
6272;10000;4011;1;10;1;
6273;10000;4010;2;10;2;
6274;10000;4009;1;10;1;
6275;10000;4009;1;10;1;
6276;10000;4008;1;10;1;
6277;10000;4007;2;10;2;
6278;10000;4006;1;10;1;
6279;10000;4005;1;10;1;
6280;10000;4004;2;10;2;
6281;10000;4003;1;10;1;
6282;10000;4002;2;10;2;
6283;10000;4001;2;10;2;
6284;10000;4000;1;10;1;
6285;10000;3999;1;10;1;
6286;10000;3998;2;10;2;
6287;10000;3997;1;10;1;
6288;10000;3996;2;10;2;
6289;10000;3995;1;10;1;
6290;10000;3994;1;10;1;
6291;10000;3993;1;10;1;
6292;10000;3992;1;10;1;
6293;10000;3991;1;10;1;
6294;10000;3990;1;10;1;
6295;10000;3989;1;10;1;
6296;10000;3988;2;10;2;
6297;10000;3987;1;10;1;
6298;10000;3986;1;10;1;
6299;10000;3985;2;10;2;
6300;10000;3984;2;10;2;
6301;10000;3983;1;10;1;
6302;10000;3982;1;10;1;
6303;10000;3981;2;10;2;
6304;10000;3980;2;10;2;
6305;10000;3979;1;10;1;
6306;10000;3978;1;10;1;
6307;10000;3977;2;10;2;
6308;10000;3976;1;10;1;
6309;10000;3975;1;10;1;
6310;10000;3974;1;10;1;
6311;10000;3973;2;10;2;
6312;10000;3972;1;10;1;
6313;10000;3971;1;10;1;
6314;10000;3970;1;10;1;
6315;10000;3969;1;10;1;
6316;10000;3968;1;10;1;
6317;10000;3967;2;10;2;
6318;10000;3966;1;10;1;
6319;10000;3965;1;10;1;
6320;10000;3964;2;10;2;
6321;10000;3963;1;10;1;
6322;10000;3962;1;10;1;
6323;10000;3961;2;10;2;
6324;10000;3960;1;10;1;
6325;10000;3959;2;10;2;
6326;10000;3958;2;10;2;
6327;10000;3957;2;10;2;
6328;10000;3956;1;10;1;
6329;10000;3955;2;10;2;
6330;10000;3954;1;10;1;
6331;10000;3953;2;10;2;
6332;10000;3952;1;10;1;
6333;10000;3951;1;10;1;
6334;10000;3950;2;10;2;
6335;10000;3949;2;10;2;
6336;10000;3948;2;10;2;
6337;10000;3947;2;10;2;
6338;10000;3946;2;10;2;
6339;10000;3945;2;10;2;
6340;10000;3944;1;10;1;
6341;10000;3943;1;10;1;
6342;10000;3942;2;10;2;
6343;10000;3941;1;10;1;
6344;10000;3940;1;10;1;
6345;10000;3939;2;10;2;
6346;10000;3938;1;10;1;
6347;10000;3937;1;10;1;
6348;10000;3936;1;10;1;
6349;10000;3935;2;10;2;
6350;10000;3934;2;10;2;
6351;10000;3933;2;10;2;
6352;10000;3932;1;10;1;
6353;10000;3931;2;10;2;
6354;10000;3930;1;10;1;
6355;10000;3929;1;10;1;
6356;10000;3928;1;10;1;
6357;10000;3927;2;10;2;
6358;10000;3926;2;10;2;
6359;10000;3925;2;10;2;
6360;10000;3924;2;10;2;
6361;10000;3923;1;10;1;
6362;10000;3922;2;10;2;
6363;10000;3921;2;10;2;
6364;10000;3920;1;10;1;
6365;10000;3919;2;10;2;
6366;10000;3918;2;10;2;
6367;10000;3917;1;10;1;
6368;10000;3916;1;10;1;
6369;10000;3915;1;10;1;
6370;10000;3914;1;10;1;
6371;10000;3913;1;10;1;
6372;10000;3912;1;10;1;
6373;10000;3911;1;10;1;
6374;10000;3910;2;10;2;
6375;10000;3909;1;10;1;
6376;10000;3908;1;10;1;
6377;10000;3907;2;10;2;
6378;10000;3906;2;10;2;
6379;10000;3905;2;10;2;
6380;10000;3904;2;10;2;
6381;10000;3903;1;10;1;
6382;10000;3902;2;10;2;
6383;10000;3901;2;10;2;
6384;10000;3900;2;10;2;
6385;10000;3899;2;10;2;
6386;10000;3898;2;10;2;
6387;10000;3897;1;10;1;
6388;10000;3896;1;10;1;
6389;10000;3895;1;10;1;
6390;10000;3894;2;10;2;
6391;10000;3893;2;10;2;
6392;10000;3892;2;10;2;
6393;10000;3891;2;10;2;
6394;10000;3890;1;10;1;
6395;10000;3889;1;10;1;
6396;10000;3888;1;10;1;
6397;10000;3887;1;10;1;
6398;10000;3886;2;10;2;
6399;10000;3885;2;10;2;
6400;10000;3884;2;10;2;
6401;10000;3883;1;10;1;
6402;10000;3882;2;10;2;
6403;10000;3881;2;10;2;
6404;10000;3880;1;10;1;
6405;10000;3879;1;10;1;
6406;10000;3878;1;10;1;
6407;10000;3877;1;10;1;
6408;10000;3876;2;10;2;
6409;10000;3875;1;10;1;
6410;10000;3875;1;10;1;
6411;10000;3874;1;10;1;
6412;10000;3873;1;10;1;
6413;10000;3872;2;10;2;
6414;10000;3871;2;10;2;
6415;10000;3870;1;10;1;
6416;10000;3869;2;10;2;
6417;10000;3868;1;10;1;
6418;10000;3867;2;10;2;
6419;10000;3866;1;10;1;
6420;10000;3865;1;10;1;
6421;10000;3864;2;10;2;
6422;10000;3863;1;10;1;
6423;10000;3862;1;10;1;
6424;10000;3861;2;10;2;
6425;10000;3860;2;10;2;
6426;10000;3859;1;10;1;
6427;10000;3858;2;10;2;
6428;10000;3857;1;10;1;
6429;10000;3856;1;10;1;
6430;10000;3855;2;10;2;
6431;10000;3854;2;10;2;
6432;10000;3853;2;10;2;
6433;10000;3852;1;10;1;
6434;10000;3851;2;10;2;
6435;10000;3850;2;10;2;
6436;10000;3849;2;10;2;
6437;10000;3848;1;10;1;
6438;10000;3847;2;10;2;
6439;10000;3846;1;10;1;
6440;10000;3845;1;10;1;
6441;10000;3844;2;10;2;
6442;10000;3844;1;10;1;
6443;10000;3843;1;10;1;
6444;10000;3842;2;10;2;
6445;10000;3841;1;10;1;
6446;10000;3840;2;10;2;
6447;10000;3839;2;10;2;
6448;10000;3838;2;10;2;
6449;10000;3837;2;10;2;
6450;10000;3836;1;10;1;
6451;10000;3835;1;10;1;
6452;10000;3835;1;10;1;
6453;10000;3834;1;10;1;
6454;10000;3833;2;10;2;
6455;10000;3832;2;10;2;
6456;10000;3831;1;10;1;
6457;10000;3830;1;10;1;
6458;10000;3829;2;10;2;
6459;10000;3828;1;10;1;
6460;10000;3827;2;10;2;
6461;10000;3826;1;10;1;
6462;10000;3825;1;10;1;
6463;10000;3824;1;10;1;
6464;10000;3823;1;10;1;
6465;10000;3822;1;10;1;
6466;10000;3821;2;10;2;
6467;10000;3820;1;10;1;
6468;10000;3819;2;10;2;
6469;10000;3818;1;10;1;
6470;10000;3817;2;10;2;
6471;10000;3816;2;10;2;
6472;10000;3815;1;10;1;
6473;10000;3814;2;10;2;
6474;10000;3813;1;10;1;
6475;10000;3812;1;10;1;
6476;10000;3811;1;10;1;
6477;10000;3810;1;10;1;
6478;10000;3809;1;10;1;
6479;10000;3808;1;10;1;
6480;10000;3808;1;10;1;
6481;10000;3807;1;10;1;
6482;10000;3806;2;10;2;
6483;10000;3805;2;10;2;
6484;10000;3804;1;10;1;
6485;10000;3803;2;10;2;
6486;10000;3802;2;10;2;
6487;10000;3801;1;10;1;
6488;10000;3800;1;10;1;
6489;10000;3800;1;10;1;
6490;10000;3799;1;10;1;
6491;10000;3798;1;10;1;
6492;10000;3797;2;10;2;
6493;10000;3796;2;10;2;
6494;10000;3795;2;10;2;
6495;10000;3794;1;10;1;
6496;10000;3793;1;10;1;
6497;10000;3792;1;10;1;
6498;10000;3791;1;10;1;
6499;10000;3790;2;10;2;
6500;10000;3789;1;10;1;
6501;10000;3788;2;10;2;
6502;10000;3787;2;10;2;
6503;10000;3786;2;10;2;
6504;10000;3785;2;10;2;
6505;10000;3784;1;10;1;
6506;10000;3783;1;10;1;
6507;10000;3783;1;10;1;
6508;10000;3782;1;10;1;
6509;10000;3781;2;10;2;
6510;10000;3780;1;10;1;
6511;10000;3779;2;10;2;
6512;10000;3778;2;10;2;
6513;10000;3777;1;10;1;
6514;10000;3776;1;10;1;
6515;10000;3775;2;10;2;
6516;10000;3774;1;10;1;
6517;10000;3773;1;10;1;
6518;10000;3772;1;10;1;
6519;10000;3771;1;10;1;
6520;10000;3770;1;10;1;
6521;10000;3770;1;10;1;
6522;10000;3769;1;10;1;
6523;10000;3768;2;10;2;
6524;10000;3768;1;10;1;
6525;10000;3767;1;10;1;
6526;10000;3766;2;10;2;
6527;10000;3765;1;10;1;
6528;10000;3764;2;10;2;
6529;10000;3763;1;10;1;
6530;10000;3762;2;10;2;
6531;10000;3761;1;10;1;
6532;10000;3760;2;10;2;
6533;10000;3759;1;10;1;
6534;10000;3758;1;10;1;
6535;10000;3757;2;10;2;
6536;10000;3756;2;10;2;
6537;10000;3755;2;10;2;
6538;10000;3755;1;10;1;
6539;10000;3754;1;10;1;
6540;10000;3753;1;10;1;
6541;10000;3752;1;10;1;
6542;10000;3751;1;10;1;
6543;10000;3751;1;10;1;
6544;10000;3750;1;10;1;
6545;10000;3749;2;10;2;
6546;10000;3749;1;10;1;
6547;10000;3748;1;10;1;
6548;10000;3747;1;10;1;
6549;10000;3746;1;10;1;
6550;10000;3745;2;10;2;
6551;10000;3744;1;10;1;
6552;10000;3743;1;10;1;
6553;10000;3742;1;10;1;
6554;10000;3741;2;10;2;
6555;10000;3740;1;10;1;
6556;10000;3739;2;10;2;
6557;10000;3738;1;10;1;
6558;10000;3737;2;10;2;
6559;10000;3736;2;10;2;
6560;10000;3735;2;10;2;
6561;10000;3734;2;10;2;
6562;10000;3733;2;10;2;
6563;10000;3732;1;10;1;
6564;10000;3731;1;10;1;
6565;10000;3731;1;10;1;
6566;10000;3730;1;10;1;
6567;10000;3729;1;10;1;
6568;10000;3728;1;10;1;
6569;10000;3727;1;10;1;
6570;10000;3726;1;10;1;
6571;10000;3726;1;10;1;
6572;10000;3725;1;10;1;
6573;10000;3724;1;10;1;
6574;10000;3723;1;10;1;
6575;10000;3722;2;10;2;
6576;10000;3721;1;10;1;
6577;10000;3720;1;10;1;
6578;10000;3719;2;10;2;
6579;10000;3718;1;10;1;
6580;10000;3718;1;10;1;
6581;10000;3717;1;10;1;
6582;10000;3716;2;10;2;
6583;10000;3715;2;10;2;
6584;10000;3714;2;10;2;
6585;10000;3713;1;10;1;
6586;10000;3712;2;10;2;
6587;10000;3711;2;10;2;
6588;10000;3710;1;10;1;
6589;10000;3709;1;10;1;
6590;10000;3708;1;10;1;
6591;10000;3707;2;10;2;
6592;10000;3706;1;10;1;
6593;10000;3705;1;10;1;
6594;10000;3704;2;10;2;
6595;10000;3703;1;10;1;
6596;10000;3702;2;10;2;
6597;10000;3701;1;10;1;
6598;10000;3700;1;10;1;
6599;10000;3699;1;10;1;
6600;10000;3698;2;10;2;
6601;10000;3697;1;10;1;
6602;10000;3696;2;10;2;
6603;10000;3695;2;10;2;
6604;10000;3694;2;10;2;
6605;10000;3693;1;10;1;
6606;10000;3692;2;10;2;
6607;10000;3691;1;10;1;
6608;10000;3690;2;10;2;
6609;10000;3689;2;10;2;
6610;10000;3688;1;10;1;
6611;10000;3687;1;10;1;
6612;10000;3686;1;10;1;
6613;10000;3685;2;10;2;
6614;10000;3684;1;10;1;
6615;10000;3683;1;10;1;
6616;10000;3682;1;10;1;
6617;10000;3681;2;10;2;
6618;10000;3680;1;10;1;
6619;10000;3679;2;10;2;
